scheme_code,scheme_name,isin_growth,isin_reinvestment,fund_house,category,sub_category,risk_grade
141017,UTI FTIF Series XXVI-VII (1140 Days)- Regular Plan - Annual Div Option,INF789FC1KJ4,-,UTI Mutual Fund,Income,Other,Moderate
141016,UTI FTIF Series XXVI-VII (1140 Days)- Regular Plan - Flexi Div Option,INF789FC1KH8,-,UTI Mutual Fund,Income,Other,Moderate
141015,UTI FTIF Series XXVI-VII (1140 Days)- Regular Plan - Growth Option,INF789FC1KN6,-,UTI Mutual Fund,Income,Other,Moderate
141011,UTI FTIF Series XXVI-VII (1140 Days)- Regular Plan - Maturity Div Option,INF789FC1KM8,-,UTI Mutual Fund,Income,Other,Moderate
141010,UTI FTIF Series XXVI-VII (1140 Days)- Regular Plan - Quarterly Div Option,INF789FC1KI6,-,UTI Mutual Fund,Income,Other,Moderate
141119,UTI FTIF Series XXVI-VIII (1154 Days)- Direct Plan - Annual Div Option,INF789FC1ML6,-,UTI Mutual Fund,Income,Other,Moderate
141114,UTI FTIF Series XXVI-VIII (1154 Days)- Direct Plan - Flexi Div Option,INF789FC1MM4,-,UTI Mutual Fund,Income,Other,Moderate
141111,UTI FTIF Series XXVI-VIII (1154 Days)- Direct Plan - Growth Option,INF789FC1MR3,-,UTI Mutual Fund,Income,Other,Moderate
141113,UTI FTIF Series XXVI-VIII (1154 Days)- Direct Plan - Maturity Div Option,INF789FC1MQ5,-,UTI Mutual Fund,Income,Other,Moderate
141112,UTI FTIF Series XXVI-VIII (1154 Days)- Direct Plan - Quarterly Div Option,INF789FC1MK8,-,UTI Mutual Fund,Income,Other,Moderate
141116,UTI FTIF Series XXVI-VIII (1154 Days)- Regular Plan - Annual Div Option,INF789FC1MP7,-,UTI Mutual Fund,Income,Other,Moderate
141115,UTI FTIF Series XXVI-VIII (1154 Days)- Regular Plan - Growth Option,INF789FC1MT9,-,UTI Mutual Fund,Income,Other,Moderate
141117,UTI FTIF Series XXVI-VIII (1154 Days)- Regular Plan - Maturity Div Option,INF789FC1MS1,-,UTI Mutual Fund,Income,Other,Moderate
141120,UTI FTIF Series XXVI-VIII (1154 Days)- Regular Plan - Quarterly Div Option,INF789FC1MO0,-,UTI Mutual Fund,Income,Other,Moderate
141843,UTI FTIF Series XXVII-IX (1160 Days) - Direct Plan - Growth Option,INF789FC1V33,-,UTI Mutual Fund,Income,Other,Moderate
141845,UTI FTIF Series XXVII-IX (1160 Days) - Direct Plan - Quarterly Div Option,INF789FC1V09,-,UTI Mutual Fund,Income,Other,Moderate
141850,UTI FTIF Series XXVII-IX (1160 Days) - Regular Plan - Growth Option,INF789FC1U83,-,UTI Mutual Fund,Income,Other,Moderate
141822,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Annual Div Option,INF789FC1U18,-,UTI Mutual Fund,Income,Other,Moderate
141821,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Growth Option,INF789FC1U34,-,UTI Mutual Fund,Income,Other,Moderate
141816,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Maturity Div Option,INF789FC1U26,-,UTI Mutual Fund,Income,Other,Moderate
141815,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Quarterly Div Option,INF789FC1U00,-,UTI Mutual Fund,Income,Other,Moderate
141824,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Annual Div Option,INF789FC1T60,-,UTI Mutual Fund,Income,Other,Moderate
141820,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Flexi Div Option,INF789FC1T94,-,UTI Mutual Fund,Income,Other,Moderate
141818,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Growth Option,INF789FC1T86,-,UTI Mutual Fund,Income,Other,Moderate
141823,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Maturity Div Option,INF789FC1T78,-,UTI Mutual Fund,Income,Other,Moderate
141819,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Quarterly Div Option,INF789FC1T52,-,UTI Mutual Fund,Income,Other,Moderate
141906,UTI FTIF Series XXVII-X (1118 Days) - Direct Plan - Annual Div Option,INF789FC1W57,-,UTI Mutual Fund,Income,Other,Moderate
141899,UTI FTIF Series XXVII-X (1118 Days) - Direct Plan - Growth Option,INF789FC1W73,-,UTI Mutual Fund,Income,Other,Moderate
141900,UTI FTIF Series XXVII-X (1118 Days) - Direct Plan - Maturity Div Option,INF789FC1W65,-,UTI Mutual Fund,Income,Other,Moderate
141904,UTI FTIF Series XXVII-X (1118 Days) - Direct Plan - Quarterly Div Option,INF789FC1W40,-,UTI Mutual Fund,Income,Other,Moderate
141901,UTI FTIF Series XXVII-X (1118 Days) - Regular Plan - Annual Div Option,INF789FC1W08,-,UTI Mutual Fund,Income,Other,Moderate
141903,UTI FTIF Series XXVII-X (1118 Days) - Regular Plan - Flexi Div Option,INF789FC1W32,-,UTI Mutual Fund,Income,Other,Moderate
141907,UTI FTIF Series XXVII-X (1118 Days) - Regular Plan - Growth Option,INF789FC1W24,-,UTI Mutual Fund,Income,Other,Moderate
141902,UTI FTIF Series XXVII-X (1118 Days) - Regular Plan - Maturity Div Option,INF789FC1W16,-,UTI Mutual Fund,Income,Other,Moderate
141905,UTI FTIF Series XXVII-X (1118 Days) - Regular Plan - Quarterly Div Option,INF789FC1V90,-,UTI Mutual Fund,Income,Other,Moderate
141945,UTI FTIF SERIES XXVIII - PLAN I (1230 DAYS) - Direct Plan - Annual IDCW,INF789FC1X98,-,UTI Mutual Fund,Income,Other,Moderate
141940,UTI FTIF SERIES XXVIII - PLAN I (1230 DAYS) - Direct Plan - Quarterly IDCW,INF789FC1X80,-,UTI Mutual Fund,Income,Other,Moderate
141943,UTI FTIF SERIES XXVIII - PLAN I (1230 DAYS) - Regular Plan - Annual IDCW,INF789FC1X49,-,UTI Mutual Fund,Income,Other,Moderate
141944,UTI FTIF SERIES XXVIII - PLAN I (1230 DAYS) - Regular Plan - Flexi IDCW,INF789FC1X72,-,UTI Mutual Fund,Income,Other,Moderate
141948,UTI FTIF SERIES XXVIII - PLAN I (1230 DAYS) - Regular Plan - Maturity IDCW,INF789FC1X56,-,UTI Mutual Fund,Income,Other,Moderate
141942,UTI FTIF SERIES XXVIII - PLAN I (1230 DAYS) - Regular Plan - Quarterly IDCW,INF789FC1X31,-,UTI Mutual Fund,Income,Other,Moderate
141939,UTI FTIF Series XXVIII-I (1230 Days) - Direct Plan - Growth Option,INF789FC1Y14,-,UTI Mutual Fund,Income,Other,Moderate
141947,UTI FTIF Series XXVIII-I (1230 Days) - Regular Plan - Growth Option,INF789FC1X64,-,UTI Mutual Fund,Income,Other,Moderate
142026,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Direct Plan - Annual IDCW,INF789FC1Y48,-,UTI Mutual Fund,Income,Other,Moderate
142029,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Direct Plan - Flexi IDCW,INF789FC1Y71,-,UTI Mutual Fund,Income,Other,Moderate
142028,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Direct Plan - Maturity IDCW,INF789FC1Y55,-,UTI Mutual Fund,Income,Other,Moderate
142027,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Direct Plan - Quarterly IDCW,INF789FC1Y30,-,UTI Mutual Fund,Income,Other,Moderate
142033,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Regular Plan - Annual IDCW,INF789FC1Y97,-,UTI Mutual Fund,Income,Other,Moderate
142032,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Regular Plan - Flexi IDCW,INF789FC1Z21,-,UTI Mutual Fund,Income,Other,Moderate
142034,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Regular Plan - Maturity IDCW,INF789FC1Z05,-,UTI Mutual Fund,Income,Other,Moderate
142031,UTI FTIF SERIES XXVIII - PLAN II (1210 DAYS) - Regular Plan - Quarterly IDCW,INF789FC1Y89,-,UTI Mutual Fund,Income,Other,Moderate
142025,UTI FTIF Series XXVIII-II (1210 Days) - Direct Plan - Growth Option,INF789FC1Y63,-,UTI Mutual Fund,Income,Other,Moderate
142030,UTI FTIF Series XXVIII-II (1210 Days) - Regular Plan - Growth Option,INF789FC1Z13,-,UTI Mutual Fund,Income,Other,Moderate
142094,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Direct Plan - Annual IDCW,INF789FC19A6,-,UTI Mutual Fund,Income,Other,Moderate
142096,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Direct Plan - Flexi IDCW,INF789FC12B9,-,UTI Mutual Fund,Income,Other,Moderate
142099,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Direct Plan - Maturity IDCW,INF789FC10B3,-,UTI Mutual Fund,Income,Other,Moderate
142095,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Direct Plan - Quarterly IDCW,INF789FC18A8,-,UTI Mutual Fund,Income,Other,Moderate
142098,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Regular Plan - Annual IDCW,INF789FC14A7,-,UTI Mutual Fund,Income,Other,Moderate
142102,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Regular Plan - Flexi IDCW,INF789FC17A0,-,UTI Mutual Fund,Income,Other,Moderate
142101,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Regular Plan - Maturity IDCW,INF789FC15A4,-,UTI Mutual Fund,Income,Other,Moderate
142100,UTI FTIF SERIES XXVIII - PLAN III (1203 DAYS) - Regular Plan - Quarterly IDCW,INF789FC13A9,-,UTI Mutual Fund,Income,Other,Moderate
142093,UTI FTIF Series XXVIII-III (1203 Days) - Direct Plan - Growth Option,INF789FC11B1,-,UTI Mutual Fund,Income,Other,Moderate
142097,UTI FTIF Series XXVIII-III (1203 Days) - Regular Plan - Growth Option,INF789FC16A2,-,UTI Mutual Fund,Income,Other,Moderate
142201,UTI FTIF Series XXVIII-IV (1204 Days) Direct Plan - Growth Option,INF789FC13C5,-,UTI Mutual Fund,Income,Other,Moderate
142208,UTI FTIF Series XXVIII-IV (1204 Days) Regular Plan - Growth Option,INF789FC18B6,-,UTI Mutual Fund,Income,Other,Moderate
142526,UTI FTIF SERIES XXVIII - PLAN IX (1168 DAYS) - Regular Plan - Quarterly IDCW,INF789FC17H5,-,UTI Mutual Fund,Income,Other,Moderate
142525,UTI FTIF Series XXVIII-IX (1168 Days) - Direct Plan - Growth Option,INF789FC15I7,-,UTI Mutual Fund,Income,Other,Moderate
142519,UTI FTIF Series XXVIII-IX (1168 Days) - Regular Plan - Growth Option,INF789FC10I8,-,UTI Mutual Fund,Income,Other,Moderate
142227,UTI FTIF SERIES XXVIII - PLAN V (1190 DAYS) - Direct Plan - Annual IDCW,INF789FC11D7,-,UTI Mutual Fund,Income,Other,Moderate
142219,UTI FTIF SERIES XXVIII - PLAN V (1190 DAYS) - Direct Plan - Maturity IDCW,INF789FC12D5,-,UTI Mutual Fund,Income,Other,Moderate
142220,UTI FTIF SERIES XXVIII - PLAN V (1190 DAYS) - Direct Plan - Quarterly IDCW,INF789FC10D9,-,UTI Mutual Fund,Income,Other,Moderate
142226,UTI FTIF SERIES XXVIII - PLAN V (1190 DAYS) - Regular Plan - Annual IDCW,INF789FC16C8,-,UTI Mutual Fund,Income,Other,Moderate
142223,UTI FTIF SERIES XXVIII - PLAN V (1190 DAYS) - Regular Plan - Maturity IDCW,INF789FC17C6,-,UTI Mutual Fund,Income,Other,Moderate
142224,UTI FTIF SERIES XXVIII - PLAN V (1190 DAYS) - Regular Plan - Quarterly IDCW,INF789FC15C0,-,UTI Mutual Fund,Income,Other,Moderate
142225,UTI FTIF Series XXVIII-V (1190 Days) Direct Plan - Growth Option,INF789FC13D3,-,UTI Mutual Fund,Income,Other,Moderate
142222,UTI FTIF Series XXVIII-V (1190 Days) Regular Plan - Growth Option,INF789FC18C4,-,UTI Mutual Fund,Income,Other,Moderate
142275,UTI FTIF SERIES XXVIII - PLAN VI (1190 DAYS) - Direct Plan - Flexi IDCW,INF789FC18E0,-,UTI Mutual Fund,Income,Other,Moderate
142272,UTI FTIF SERIES XXVIII - PLAN VI (1190 DAYS) - Direct Plan - Quarterly IDCW,INF789FC14E9,-,UTI Mutual Fund,Income,Other,Moderate
142277,UTI FTIF SERIES XXVIII - PLAN VI (1190 DAYS) - Regular Plan - Quarterly IDCW,INF789FC19D0,-,UTI Mutual Fund,Income,Other,Moderate
142268,UTI FTIF Series XXVIII-VI (1190 Days) - Direct Plan - Growth Option,INF789FC17E2,-,UTI Mutual Fund,Income,Other,Moderate
142269,UTI FTIF Series XXVIII-VI (1190 Days) - Regular Plan - Growth Option,INF789FC12E3,-,UTI Mutual Fund,Income,Other,Moderate
142320,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Direct Plan - Annual IDCW,INF789FC15F3,-,UTI Mutual Fund,Income,Other,Moderate
142322,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Direct Plan - Flexi IDCW,INF789FC18F7,-,UTI Mutual Fund,Income,Other,Moderate
142321,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Direct Plan - Maturity IDCW,INF789FC16F1,-,UTI Mutual Fund,Income,Other,Moderate
142329,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Direct Plan - Quarterly IDCW,INF789FC14F6,-,UTI Mutual Fund,Income,Other,Moderate
142328,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Regular Plan - Annual IDCW,INF789FC10F4,-,UTI Mutual Fund,Income,Other,Moderate
142323,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Regular Plan - Flexi IDCW,INF789FC13F8,-,UTI Mutual Fund,Income,Other,Moderate
142325,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Regular Plan - Maturity IDCW,INF789FC11F2,-,UTI Mutual Fund,Income,Other,Moderate
142324,UTI FTIF SERIES XXVIII - PLAN VII (1169 DAYS) - Regular Plan - Quarterly IDCW,INF789FC19E8,-,UTI Mutual Fund,Income,Other,Moderate
142326,UTI FTIF Series XXVIII-VII (1169 Days) - Direct Plan - Growth Option,INF789FC17F9,-,UTI Mutual Fund,Income,Other,Moderate
142327,UTI FTIF Series XXVIII-VII (1169 Days) - Regular Plan - Growth Option,INF789FC12F0,-,UTI Mutual Fund,Income,Other,Moderate
142362,UTI FTIF SERIES XXVIII - PLAN VIII (1171 DAYS) - Direct Plan - Quarterly IDCW,INF789FC18G5,-,UTI Mutual Fund,Income,Other,Moderate
142367,UTI FTIF SERIES XXVIII - PLAN VIII (1171 DAYS) - Regular Plan - Maturity IDCW,INF789FC15G1,-,UTI Mutual Fund,Income,Other,Moderate
142366,UTI FTIF SERIES XXVIII - PLAN VIII (1171 DAYS) - Regular Plan - Quarterly IDCW,INF789FC13G6,-,UTI Mutual Fund,Income,Other,Moderate
142361,UTI FTIF Series XXVIII-VIII (1171 Days) - Direct Plan - Growth Option,INF789FC11H8,-,UTI Mutual Fund,Income,Other,Moderate
142365,UTI FTIF Series XXVIII-VIII (1171 Days) - Regular Plan - Growth Option,INF789FC16G9,-,UTI Mutual Fund,Income,Other,Moderate
142576,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Direct Plan - Flexi IDCW,INF789FC16J3,-,UTI Mutual Fund,Income,Other,Moderate
142573,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Direct Plan - Maturity IDCW,INF789FC14J8,-,UTI Mutual Fund,Income,Other,Moderate
142572,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Direct Plan - Quarterly IDCW,INF789FC12J2,-,UTI Mutual Fund,Income,Other,Moderate
142580,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Regular Plan - Annual IDCW,INF789FC18I1,-,UTI Mutual Fund,Income,Other,Moderate
142574,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Regular Plan - Maturity IDCW,INF789FC19I9,-,UTI Mutual Fund,Income,Other,Moderate
142577,UTI FTIF SERIES XXVIII - PLAN X (1153 DAYS) - Regular Plan - Quarterly IDCW,INF789FC17I3,-,UTI Mutual Fund,Income,Other,Moderate
142578,UTI FTIF Series XXVIII-X (1153 Days) - Direct Plan - Growth Option,INF789FC15J5,-,UTI Mutual Fund,Income,Other,Moderate
142579,UTI FTIF Series XXVIII-X (1153 Days) - Regular Plan - Growth Option,INF789FC10J6,-,UTI Mutual Fund,Income,Other,Moderate
142790,UTI FTIF SERIES XXVIII - PLAN XI (1161 DAYS) - Direct Plan - Annual IDCW,INF789FC13K8,-,UTI Mutual Fund,Income,Other,Moderate
142795,UTI FTIF SERIES XXVIII - PLAN XI (1161 DAYS) - Regular Plan - Annual IDCW,INF789FC18J9,-,UTI Mutual Fund,Income,Other,Moderate
142798,UTI FTIF SERIES XXVIII - PLAN XI (1161 DAYS) - Regular Plan - Flexi IDCW,INF789FC11K2,-,UTI Mutual Fund,Income,Other,Moderate
142792,UTI FTIF SERIES XXVIII - PLAN XI (1161 DAYS) - Regular Plan - Maturity IDCW,INF789FC19J7,-,UTI Mutual Fund,Income,Other,Moderate
142796,UTI FTIF SERIES XXVIII - PLAN XI (1161 DAYS) - Regular Plan - Quarterly IDCW,INF789FC17J1,-,UTI Mutual Fund,Income,Other,Moderate
142789,UTI FTIF Series XXVIII-XI (1161 Days) - Direct Plan - Growth Option,INF789FC15K3,-,UTI Mutual Fund,Income,Other,Moderate
142794,UTI FTIF Series XXVIII-XI (1161 Days) - Regular Plan - Growth Option,INF789FC10K4,-,UTI Mutual Fund,Income,Other,Moderate
142811,UTI FTIF SERIES XXVIII - PLAN XII (1154 DAYS) - Direct Plan - Maturity IDCW,INF789FC14L4,-,UTI Mutual Fund,Income,Other,Moderate
142814,UTI FTIF SERIES XXVIII - PLAN XII (1154 DAYS) - Regular Plan - Annual IDCW,INF789FC18K7,-,UTI Mutual Fund,Income,Other,Moderate
142812,UTI FTIF SERIES XXVIII - PLAN XII (1154 DAYS) - Regular Plan - Maturity IDCW,INF789FC19K5,-,UTI Mutual Fund,Income,Other,Moderate
142808,UTI FTIF SERIES XXVIII - PLAN XII (1154 DAYS) - Regular Plan - Quarterly IDCW,INF789FC17K9,-,UTI Mutual Fund,Income,Other,Moderate
142813,UTI FTIF Series XXVIII-XII (1154 Days) - Direct Plan - Growth Option,INF789FC15L1,-,UTI Mutual Fund,Income,Other,Moderate
142807,UTI FTIF Series XXVIII-XII (1154 Days) - Regular Plan - Growth Option,INF789FC10L2,-,UTI Mutual Fund,Income,Other,Moderate
142844,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Direct Plan - Annual IDCW,INF789FC13M4,-,UTI Mutual Fund,Income,Other,Moderate
142847,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Direct Plan - Flexi IDCW,INF789FC16M7,-,UTI Mutual Fund,Income,Other,Moderate
142846,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Direct Plan - Maturity IDCW,INF789FC14M2,-,UTI Mutual Fund,Income,Other,Moderate
142845,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Direct Plan - Quarterly IDCW,INF789FC12M6,-,UTI Mutual Fund,Income,Other,Moderate
142849,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Regular Plan - Annual IDCW,INF789FC18L5,-,UTI Mutual Fund,Income,Other,Moderate
142850,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Regular Plan - Flexi IDCW,INF789FC11M8,-,UTI Mutual Fund,Income,Other,Moderate
142852,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Regular Plan - Maturity IDCW,INF789FC19L3,-,UTI Mutual Fund,Income,Other,Moderate
142851,UTI FTIF SERIES XXVIII - PLAN XIII (1134 DAYS) - Regular Plan - Quarterly IDCW,INF789FC17L7,-,UTI Mutual Fund,Income,Other,Moderate
142815,UTI FTIF Series XXVIII-XIII (1134 Days) - Direct Plan - Growth Option,INF789FC15M9,-,UTI Mutual Fund,Income,Other,Moderate
142848,UTI FTIF Series XXVIII-XIII (1134 Days) - Regular Plan - Growth Option,INF789FC10M0,-,UTI Mutual Fund,Income,Other,Moderate
143047,UTI FTIF SERIES XXVIII - PLAN XIV (1147 DAYS) - Regular Plan - Quarterly IDCW,INF789FC17M5,-,UTI Mutual Fund,Income,Other,Moderate
143039,UTI FTIF Series XXVIII-XIV (1147 Days) - Direct Plan - Growth OptionI,INF789FC15N7,-,UTI Mutual Fund,Income,Other,Moderate
143044,UTI FTIF Series XXVIII-XIV (1147 Days) - Regular Plan - Growth Option,INF789FC10N8,-,UTI Mutual Fund,Income,Other,Moderate
106185,UTI Annual Interval Fund - I - ( Instn Growth Option ),INF789F01FJ8,-,UTI Mutual Fund,Income,Other,Moderate
123663,UTI Annual Interval Fund - I - Direct Plan - Dividend Option,INF789F01VU2,INF789F01VV0,UTI Mutual Fund,Income,Other,Moderate
123646,UTI Annual Interval Fund - I - Direct Plan - Growth Option,INF789F01VW8,-,UTI Mutual Fund,Income,Other,Moderate
106183,UTI Annual Interval Fund - I - Regular Plan - Growth Option,INF789F01FG4,-,UTI Mutual Fund,Income,Other,Moderate
106186,UTI Annual Interval Fund - I - Regular Plan - IDCW,INF789F01FE9,INF789F01FF6,UTI Mutual Fund,Income,Other,Moderate
125077,UTI Annual Interval Fund - II - Direct Plan - Growth Option,INF789F01WC8,-,UTI Mutual Fund,Income,Other,Moderate
125078,UTI Annual Interval Fund - II - Direct Plan - IDCW,INF789F01WA2,INF789F01WB0,UTI Mutual Fund,Income,Other,Moderate
106707,UTI Annual Interval Fund - II - Regular Plan - Growth Option,INF789F01FS9,-,UTI Mutual Fund,Income,Other,Moderate
106706,UTI Annual Interval Fund - II - Regular Plan - IDCW,INF789F01FQ3,INF789F01FR1,UTI Mutual Fund,Income,Other,Moderate
106709,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Growth Option,INF789F01FV3,-,UTI Mutual Fund,Income,Other,Moderate
150835,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Annual IDCW Option,INF789F1AWI4,-,UTI Mutual Fund,Income,Other,Moderate
150833,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Growth Option,INF789F1AWK0,-,UTI Mutual Fund,Income,Other,Moderate
150837,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Maturity IDCW Option,INF789F1AWJ2,-,UTI Mutual Fund,Income,Other,Moderate
150834,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Quarterly IDCW Option,INF789F1AWH6,-,UTI Mutual Fund,Income,Other,Moderate
150831,UTI Fixed Term Income Fund - Series XXXV-I (1260 days) - Regular Plan - Annual IDCW Option,INF789F1AWD5,-,UTI Mutual Fund,Income,Other,Moderate
150832,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Flexi IDCW Option,INF789F1AWG8,-,UTI Mutual Fund,Income,Other,Moderate
150828,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Growth Option,INF789F1AWF0,-,UTI Mutual Fund,Income,Other,Moderate
150829,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Maturity IDCW Option,INF789F1AWE3,-,UTI Mutual Fund,Income,Other,Moderate
150830,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Quarterly IDCW Option,INF789F1AWC7,-,UTI Mutual Fund,Income,Other,Moderate
150965,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Annual IDCW Option,INF789F1AWS3,-,UTI Mutual Fund,Income,Other,Moderate
150970,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Flexi IDCW Option,INF789F1AWV7,-,UTI Mutual Fund,Income,Other,Moderate
150963,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Growth Option,INF789F1AWU9,-,UTI Mutual Fund,Income,Other,Moderate
150966,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Maturity IDCW Option,INF789F1AWT1,-,UTI Mutual Fund,Income,Other,Moderate
150964,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Quarterly IDCW Option,INF789F1AWR5,-,UTI Mutual Fund,Income,Other,Moderate
150967,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Annual IDCW Option,INF789F1AWN4,-,UTI Mutual Fund,Income,Other,Moderate
150968,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Flexi IDCW Option,INF789F1AWQ7,-,UTI Mutual Fund,Income,Other,Moderate
150971,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Growth Option,INF789F1AWP9,-,UTI Mutual Fund,Income,Other,Moderate
